ID,CIPFAMILY,CIPCode,ACTIONCODE,ReportUnder,CIPTITLE,CIPDESCR,AuditChangeUserName,AuditChangeDate
1668,39,39.0601,,,Theology/Theological Studies.,"A program that focuses on the beliefs and doctrine of a particular religious faith from the intramural point of view of that faith.  Includes instruction in systematic theology, historical theology, moral theology, doctrinal studies, dogmatics, apologetics, and applications to specific questions of ecclesiastical polity and religious life.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1669,39,39.0602,,,"Divinity/Ministry (BD, MDiv.",").  A program that prepares individuals for ordination as ministers or priests in any of the Christian religious traditions.  Includes instruction in the theology and polity of a particular church, church law, liturgy and ritual, principles of pastoral ministry, homiletics, evangelism, church/parish organization and management, Christian ethics, church history, and related studies.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1670,39,39.0603,D,,Rabbinical Studies (M.,"H.L./Rav).  (Deleted, Report under code 39.0605 or 39.0606).",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1671,39,39.0604,,,Pre-Theology/Pre-Ministerial Studies.,"A program that prepares individuals to enter a seminary or other program leading to religious ordination, or a related religious vocation.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1672,39,39.0605,N,,Rabbinical Studies (M.,"H.L./Rav).  (NEW)   A program that prepares individuals for ordination as Rabbis. Includes instruction in Talmud, Halacha, Liturgy and Rituals, Rabbinical Thought, Jewish Ethics, Jewish Education, Pastoral Counseling and Homiletics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1673,39,-----,,38.0206,Jewish/Judaic Studies.,(Report under 38.0206),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1674,39,39.0606,N,,Talmudic Studies.,"(NEW)  A program that prepares individuals for advanced Talmudic scholarship and research and for entry into a program leading to ordination as Rabbis; students are also qualified to enter conventional graduate and professional schools.  Includes instruction in Jewish Law and Jurisprudence, Philosophy, and Ethics, in addition to a major emphasis on Talmud.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1675,39,-----,,38.0202,Buddhist Studies.,(Report under 38.0202),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1676,39,-----,,38.0204,Hindu Studies.,(Report under 38.0204),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1677,39,-----,,38.0205,Islamic Studies.,(Report under 38.0205),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1678,39,39.0699,,,"Theological and Ministerial Studies, Other.","Any instructional program in theological and ministerial studies not listed above, including preparation for religious vocations in faiths other than Christianity and Judaism.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1679,39,39.07,,,Pastoral Counseling and Specialized Ministries.,Instructional content for this group of programs is defined in codes 39.0701- 39.0799.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1680,39,39.0701,,,Pastoral Studies/Counseling.,"A program that focuses on the theory and principles of pastoral care and prepares ordained clergy to provide non-clinical pastoral counseling to individuals and groups.  Includes instruction in pastoral leadership, counseling psychology; crisis intervention; individual and group procedures; theological and spiritual counseling; pastoral care; and applications to specific types of ministry.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1681,39,-----,,51.1506,Clinical Pastoral Counseling/Patient Counseling.,(Report under 51.1506),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1682,39,39.0702,N,,Youth Ministry.,"(NEW) A program that prepares the ordained clergy and other religious professionals to provide spiritual, counseling, and leadership services to children, adolescents, and young adults.  Includes instruction in child and adolescent psychology, human growth and development, family studies, communication skills, religious education, youth counseling, small group leadership, planning and organizing youth activities, volunteer supervision, and youth evangelism and worship.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1683,39,39.0799,N,,"Pastoral Counseling and Specialized Ministries, Other.",(NEW)  Any instructional program in pastoral counseling and specialized ministries not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1684,39,39.99,,,"Theology and Religious Vocations, Other.",Instructional content is defined in code 39.9999.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1685,39,39.9999,,,"Theology and Religious Vocations, Other.",Any instructional program in theological studies and religious vocations not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1686,40,40.,,,PHYSICAL SCIENCES.,"Instructional programs that focus on the scientific study of inanimate objects, processes of matter and energy, and associated phenomena.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1687,40,40.01,,,Physical Sciences.,Instructional content is defined in code 40.0101.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1688,40,40.0101,,,Physical Sciences.,"A program that focuses on the major topics, concepts, processes, and interrelationships of physical phenomena as studied in any combination of physical science disciplines.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1689,40,40.02,,,Astronomy and Astrophysics.,Instructional content for this group of programs is defined in codes 40.0201- 40.0299.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1690,40,40.0201,,,Astronomy.,"A general program that focuses on the planetary, galactic, and stellar phenomena occurring in outer space.  Includes instruction in celestial mechanics, cosmology, stellar physics, galactic evolution, quasars, stellar distribution and motion, interstellar medium, atomic and molecular constituents of astronomical phenomena, planetary science, solar system evolution, and specific methodologies such as optical astronomy, radioastronomy, and theoretical astronomy.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1691,40,40.0202,M,,Astrophysics.,"A program that focuses on the theoretical and observational study of the structure, properties, and behavior of stars, star systems and clusters, stellar life cycles, and related phenomena.  Includes instruction in cosmology, plasma kinetics, stellar physics, convolution and non-equilibrium radiation transfer theory, non-Euclidean geometries, mathematical modeling, galactic structure theory, and relativistic astronomy.  (Moved from 40.0301)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1692,40,40.0203,N,,Planetary Astronomy and Science.,"(NEW)  A program that focuses on the scientific study of planets, small objects, and related gravitational systems.  Includes instruction in the structure and composition of planetary surfaces and interiors, planetary atmospheres, satellites, orbital mechanics, asteroids and comets, solar system evolution and dynamics, planetary evolution, gravitational physics, and radiation physics.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1693,40,40.0299,N,,"Astronomy and Astrophysics, Other.",(NEW) Any instructional program in astronomy and astrophysics not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1694,40,40.03,D,,Astrophysics.,(Deleted),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1695,40,40.0301,M,,Astrophysics.,"(Moved, Report under 40.0202)",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1696,40,40.04,,,Atmospheric Sciences and Meteorology.,Instructional content for this group of programs is defined in codes 40.0401- 40.0499.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1697,40,40.0401,,,"Atmospheric Sciences and Meteorology, General.","A general program that focuses on the scientific study of the composition and behavior of the atmospheric envelopes surrounding the earth, the effect of earth's atmosphere on terrestrial weather, and related problems of environment and climate.  Includes instruction in atmospheric chemistry and physics, atmospheric dynamics, climatology and climate change, weather simulation, weather forecasting, climate modeling and mathematical theory; and studies of specific phenomena such as clouds, weather systems, storms, and precipitation patterns.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1698,40,40.0402,N,,Atmospheric Chemistry and Climatology.,"(NEW) A program that focuses on the scientific study of atmospheric constituents, reactions, measurement techniques, and processes in predictive, current, and historical contexts.  Includes instruction in climate modeling, gases and aerosols, trace gases, aqueous phase chemistry, sinks, transport mechanisms, computer measurement, climate variability, paleoclimatology, climate diagnosis, numerical modeling and data analysis, ionization, recombination, photoemission, and plasma chemistry.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1699,40,40.0403,N,,Atmospheric Physics and Dynamics.,"(NEW)  A program that focuses on the scientific study of the processes governing the interactions, movement, and behavioral of atmospheric phenomena and related terrestrial and solar phenomena.  Includes instruction in cloud and precipitation physics, solar radiation transfer, active and passive remote sensing, atmospheric electricity and acoustics, atmospheric wave phenomena, turbulence and boundary layers, solar wind, geomagnetic storms, coupling, natural plasma, and energization.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1700,40,40.0404,N,,Meteorology.,"(NEW) A program that focuses on the scientific study of the prediction of atmospheric motion and climate change.  Includes instruction in general circulation patterns, weather phenomena, atmospheric predictability, parameterization, numerical and statistical analysis, large- and mesoscale phenomena, kinematic structures, precipitation processes, and forecasting techniques.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1701,40,40.0499,N,,"Atmospheric Sciences and Meteorology, Other.",(NEW) Any instructional program in atmospheric sciences and meteorology not listed above.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1702,40,40.05,,,Chemistry.,Instructional content for this group of programs is defined in codes 40.0501- 40.0599.,CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1703,40,40.0501,,,"Chemistry, General.","A general program that focuses on the scientific study of the composition and behavior of matter, including its micro- and macro-structure, the processes of chemical change, and the theoretical description and laboratory simulation of these phenomena.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1704,40,-----,,13.1323,Chemistry Teacher Education.,(Report under 13.1323),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1705,40,-----,,14.0701,Chemical Engineering.,(Report under 14.0701),CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1706,40,40.0502,,,Analytical Chemistry.,"A program that focuses on the scientific study of techniques for analyzing and describing matter, including its precise composition and the interrelationships of constituent elements and compounds.  Includes instruction in spectroscopy, chromatography, atomic absorption, photometry, chemical modeling, mathematical analysis, laboratory analysis procedures and equipment maintenance, and applications to specific research, industrial and health problems.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
1707,40,40.0503,,,Inorganic Chemistry.,"A program that focuses on the scientific study of the elements and their compounds, other than the hydrocarbons and their derivatives.  Includes instruction in the characterization and synthesis of non-carbon molecules, including their structure and their bonding, conductivity, and reactive properties; research techniques such as spectroscopy, X-ray diffraction, and photoelectron analysis; and the study of specific compounds, such as transition metals, and compounds composed of inorganic and organic molecules.",CWOPA\c-daniwels,2017-09-21 15:42:53.8274772
