Source,SourceYear,LookupName,LookupCd,LookupDesc,LookupCategory1,LookupCategory2,LookupCategory3
IPEDS_IC,2014,CONFNO1,119,Mid-American Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,121,Mid-Eastern Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,123,Missouri Valley Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,125,Northeast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,126,Ohio Valley Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,127,Pacific-12 Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,128,Patriot League,NA,NA,NA
IPEDS_IC,2014,CONFNO1,129,Pioneer Football League,NA,NA,NA
IPEDS_IC,2014,CONFNO1,130,Southeastern Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,131,Southern Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,132,Southland Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,133,Southwestern Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,134,Sun Belt Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,138,California Collegiate Athletic Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO1,140,Central Intercollegiate Athletic Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO1,141,Division II Independents,NA,NA,NA
IPEDS_IC,2014,CONFNO1,144,Great Lakes Intercollegiate Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO1,145,Great Lakes Valley Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,146,Gulf South Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,147,Lone Star Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,148,Mid-America Intercollegiate Ath Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO1,153,Northeast 10 Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,155,Northern Sun Intercollegiate Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,158,Pennsylvania State Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,159,Rocky Mountain Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,160,South Atlantic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,161,Southern Intercollegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO1,163,West Virginia Intercollegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO1,164,Capital Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,165,Centennial Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,167,College Conference of Illinois and Wisc,NA,NA,NA
IPEDS_IC,2014,CONFNO1,170,Division III Independents,NA,NA,NA
IPEDS_IC,2014,CONFNO1,171,USA South Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,172,Empire Eight,NA,NA,NA
IPEDS_IC,2014,CONFNO1,173,Freedom Football Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,174,Great Northeast Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,175,Heartland Collegiate Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,176,Iowa Intercollegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO1,179,Massachusetts State College Ath Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO1,180,Michigan Intercollegiate Athletic Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO1,181,Middle Atlantic States Athletic Corporation,NA,NA,NA
IPEDS_IC,2014,CONFNO1,182,Midwest Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,183,Minnesota Intercollegiate Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO1,184,New England Football Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,185,New England Small College Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO1,187,New Jersey Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,189,North Coast Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,191,Ohio Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,192,Old Dominion Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,193,Pennsylvania Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,194,Presidents' Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,197,Southern California Intercoll Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO1,198,Southern Collegiate Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,200,University Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO1,201,Upstate Collegiate Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO1,202,Wisconsin Intercollegiate Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO1,203,Mountain West Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,204,American Southwest Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,205,Northwest Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,207,Commonwealth Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,209,Heartland Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,213,Great Northwest Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,302,Golden State Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,303,Independent Far West Region,NA,NA,NA
IPEDS_IC,2014,CONFNO1,304,Chicagoland Collegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO1,308,Independent Great Lakes Region,NA,NA,NA
IPEDS_IC,2014,CONFNO1,309,Kansas Collegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO1,311,Great Plains Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,315,Mid-South Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,319,American Midwest Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,320,Heart of America Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,321,Midwest Classic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,322,Independent Midwest Region,NA,NA,NA
IPEDS_IC,2014,CONFNO1,333,Florida Sun Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,335,Independent Southeast Region,NA,NA,NA
IPEDS_IC,2014,CONFNO1,337,Gulf Coast Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,341,Independent Southwest Region,NA,NA,NA
IPEDS_IC,2014,CONFNO1,342,Other,NA,NA,NA
IPEDS_IC,2014,CONFNO1,352,Frontier Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,354,Upper Midwest Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,355,Central States Football League,NA,NA,NA
IPEDS_IC,2014,CONFNO1,356,Mid-States Football Association,NA,NA,NA
IPEDS_IC,2014,CONFNO1,359,Northern Athletics Collegiate Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,366,Eastern Collegiate Football Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,367,Great American Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,368,Southern Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO1,370,Mountain East Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,372,American Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO1,373,North Star Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO2,-1,Not reported,NA,NA,NA
IPEDS_IC,2014,CONFNO2,-2,Not applicable,NA,NA,NA
IPEDS_IC,2014,CONFNO2,101,America East,NA,NA,NA
IPEDS_IC,2014,CONFNO2,102,Atlantic Coast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,103,Atlantic 10 Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,104,Big East Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,105,Big Sky Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,106,Big South Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,107,Big Ten Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,108,Big Twelve Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,109,Big West Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,110,Colonial Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO2,111,Conference USA,NA,NA,NA
IPEDS_IC,2014,CONFNO2,112,Division I Independents,NA,NA,NA
IPEDS_IC,2014,CONFNO2,115,Eastern College Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,117,Ivy Group,NA,NA,NA
IPEDS_IC,2014,CONFNO2,118,Metro Atlantic Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,119,Mid-American Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,120,The Summit League,NA,NA,NA
IPEDS_IC,2014,CONFNO2,121,Mid-Eastern Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,122,Horizon League,NA,NA,NA
IPEDS_IC,2014,CONFNO2,123,Missouri Valley Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,125,Northeast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,126,Ohio Valley Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,127,Pacific-12 Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,128,Patriot League,NA,NA,NA
IPEDS_IC,2014,CONFNO2,130,Southeastern Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,131,Southern Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,132,Southland Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,133,Southwestern Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,134,Sun Belt Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,135,Atlantic Sun Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,136,West Coast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,137,Western Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,138,California Collegiate Athletic Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO2,139,Conference Carolinas,NA,NA,NA
IPEDS_IC,2014,CONFNO2,140,Central Intercollegiate Athletic Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO2,141,Division II Independents,NA,NA,NA
IPEDS_IC,2014,CONFNO2,144,Great Lakes Intercollegiate Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,145,Great Lakes Valley Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,146,Gulf South Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,147,Lone Star Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,148,Mid-America Intercollegiate Ath Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO2,151,East Coast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,153,Northeast 10 Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,155,Northern Sun Intercollegiate Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,156,Pacific West Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,157,Peach Belt Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,158,Pennsylvania State Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,159,Rocky Mountain Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,160,South Atlantic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,161,Southern Intercollegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,162,Sunshine State Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,163,West Virginia Intercollegiate Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,164,Capital Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,165,Centennial Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,166,City University of New York Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,167,College Conference of Illinois and Wisc,NA,NA,NA
IPEDS_IC,2014,CONFNO2,168,Commonwealth Coast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,170,Division III Independents,NA,NA,NA
IPEDS_IC,2014,CONFNO2,171,USA South Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,172,Empire Eight,NA,NA,NA
IPEDS_IC,2014,CONFNO2,174,Great Northeast Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,175,Heartland Collegiate Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,176,Iowa Intercollegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,178,Little East Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,179,Massachusetts State College Ath Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO2,180,Michigan Intercollegiate Athletic Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO2,181,Middle Atlantic States Athletic Corporation,NA,NA,NA
IPEDS_IC,2014,CONFNO2,182,Midwest Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,183,Minnesota Intercollegiate Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,185,New England Small College Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,186,New England Women's & Men's Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,187,New Jersey Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,188,New York State Women's Coll Ath Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO2,189,North Coast Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,191,Ohio Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,192,Old Dominion Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,193,Pennsylvania Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,194,Presidents' Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,195,St. Louis Intercollegiate Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,196,Skyline Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,197,Southern California Intercoll Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,198,Southern Collegiate Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,199,State University of New York Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,200,University Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO2,201,Upstate Collegiate Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO2,202,Wisconsin Intercollegiate Ath Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,203,Mountain West Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,204,American Southwest Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,205,Northwest Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,207,Commonwealth Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,208,Freedom Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,209,Heartland Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,213,Great Northwest Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,214,Allegheny Mountain Collegiate Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,215,North Atlantic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,301,California Pacific Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,302,Golden State Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,303,Independent Far West Region,NA,NA,NA
IPEDS_IC,2014,CONFNO2,304,Chicagoland Collegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,305,Crossroads League,NA,NA,NA
IPEDS_IC,2014,CONFNO2,306,American Mideast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,307,Wolverine-Hoosier Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,308,Independent Great Lakes Region,NA,NA,NA
IPEDS_IC,2014,CONFNO2,309,Kansas Collegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,310,Midlands Collegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,311,Great Plains Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,314,Kentucky Intercollegiate Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,315,Mid-South Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,316,Appalachian Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,317,TranSouth Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,318,Independent Mid-South Region,NA,NA,NA
IPEDS_IC,2014,CONFNO2,319,American Midwest Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,320,Heart of America Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,321,Midwest Classic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,322,Independent Midwest Region,NA,NA,NA
IPEDS_IC,2014,CONFNO2,323,Central Atlantic Collegiate Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO2,327,Independent Northeast Region,NA,NA,NA
IPEDS_IC,2014,CONFNO2,328,Cascade Collegiate Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,333,Florida Sun Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,334,Southern States Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,335,Independent Southeast Region,NA,NA,NA
IPEDS_IC,2014,CONFNO2,337,Gulf Coast Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,340,Sooner Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,342,Other,NA,NA,NA
IPEDS_IC,2014,CONFNO2,352,Frontier Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,353,Red River Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,354,Upper Midwest Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,359,Northern Athletics Collegiate Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,360,Great South Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,361,Landmark Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,363,New England Collegiate Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,364,Colonial States Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,365,North Eastern Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,367,Great American Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,368,Southern Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO2,369,Association of Independent Institutions,NA,NA,NA
IPEDS_IC,2014,CONFNO2,370,Mountain East Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,371,Great Midwest Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,372,American Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO2,373,North Star Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO3,-1,Not reported,NA,NA,NA
IPEDS_IC,2014,CONFNO3,-2,Not applicable,NA,NA,NA
IPEDS_IC,2014,CONFNO3,101,America East,NA,NA,NA
IPEDS_IC,2014,CONFNO3,102,Atlantic Coast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,103,Atlantic 10 Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,104,Big East Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,105,Big Sky Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,106,Big South Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,107,Big Ten Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,108,Big Twelve Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,109,Big West Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,110,Colonial Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO3,111,Conference USA,NA,NA,NA
IPEDS_IC,2014,CONFNO3,112,Division I Independents,NA,NA,NA
IPEDS_IC,2014,CONFNO3,115,Eastern College Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,117,Ivy Group,NA,NA,NA
IPEDS_IC,2014,CONFNO3,118,Metro Atlantic Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,119,Mid-American Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,120,The Summit League,NA,NA,NA
IPEDS_IC,2014,CONFNO3,121,Mid-Eastern Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,122,Horizon League,NA,NA,NA
IPEDS_IC,2014,CONFNO3,123,Missouri Valley Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,125,Northeast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,126,Ohio Valley Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,127,Pacific-12 Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,128,Patriot League,NA,NA,NA
IPEDS_IC,2014,CONFNO3,130,Southeastern Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,131,Southern Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,132,Southland Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,133,Southwestern Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,134,Sun Belt Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,135,Atlantic Sun Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,136,West Coast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,137,Western Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,138,California Collegiate Athletic Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO3,139,Conference Carolinas,NA,NA,NA
IPEDS_IC,2014,CONFNO3,140,Central Intercollegiate Athletic Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO3,141,Division II Independents,NA,NA,NA
IPEDS_IC,2014,CONFNO3,144,Great Lakes Intercollegiate Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,145,Great Lakes Valley Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,146,Gulf South Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,147,Lone Star Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,148,Mid-America Intercollegiate Ath Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO3,151,East Coast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,153,Northeast 10 Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,155,Northern Sun Intercollegiate Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,156,Pacific West Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,157,Peach Belt Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,158,Pennsylvania State Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,159,Rocky Mountain Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,160,South Atlantic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,161,Southern Intercollegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,162,Sunshine State Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,163,West Virginia Intercollegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,164,Capital Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,165,Centennial Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,166,City University of New York Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,167,College Conference of Illinois and Wisc,NA,NA,NA
IPEDS_IC,2014,CONFNO3,168,Commonwealth Coast Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,170,Division III Independents,NA,NA,NA
IPEDS_IC,2014,CONFNO3,171,USA South Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,172,Empire Eight,NA,NA,NA
IPEDS_IC,2014,CONFNO3,174,Great Northeast Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,175,Heartland Collegiate Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,176,Iowa Intercollegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,178,Little East Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,179,Massachusetts State College Ath Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO3,180,Michigan Intercollegiate Athletic Assoc,NA,NA,NA
IPEDS_IC,2014,CONFNO3,181,Middle Atlantic States Athletic Corporation,NA,NA,NA
IPEDS_IC,2014,CONFNO3,182,Midwest Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,183,Minnesota Intercollegiate Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,185,New England Small College Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,186,New England Women's & Men's Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,187,New Jersey Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,189,North Coast Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,191,Ohio Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,192,Old Dominion Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,193,Pennsylvania Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,194,Presidents' Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,195,St. Louis Intercollegiate Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,196,Skyline Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,197,Southern California Intercoll Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,198,Southern Collegiate Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,199,State University of New York Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,200,University Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO3,201,Upstate Collegiate Athletic Association,NA,NA,NA
IPEDS_IC,2014,CONFNO3,202,Wisconsin Intercollegiate Ath Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,203,Mountain West Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,204,American Southwest Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,205,Northwest Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,207,Commonwealth Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,208,Freedom Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,209,Heartland Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,213,Great Northwest Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,214,Allegheny Mountain Collegiate Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,215,North Atlantic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,302,Golden State Athletic Conference,NA,NA,NA
IPEDS_IC,2014,CONFNO3,304,Chicagoland Collegiate Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,305,Crossroads League,NA,NA,NA
IPEDS_IC,2014,CONFNO3,307,Wolverine-Hoosier Athletic Conf,NA,NA,NA
IPEDS_IC,2014,CONFNO3,308,Independent Great Lakes Region,NA,NA,NA
IPEDS_IC,2014,CONFNO3,309,Kansas Collegiate Athletic Conf,NA,NA,NA
